"","Phase","recat"
"21001","S","G1S"
"21002","G1","G1"
"21003","G2M","M"
"21004","S","G1"
"21005","G2M","M"
"21006","G1","G1"
"21007","G2M","M"
"21008","G1","G1"
"21009","G1","G1"
"21010","G1","G1"
"21011","S","S"
"21012","G1","G1"
"21013","G1","G1"
"21014","G2M","G2M"
"21015","G1","G1S"
"21016","G1","G1"
"21017","G2M","M"
"21018","S","G1"
"21019","G1","G1"
"21020","S","G1"
"21021","G2M","M"
"21022","G1","G1"
"21023","G1","G1"
"21024","G1","G1"
"21025","G1","G1"
"21026","G1","G1"
"21027","G1","G1"
"21028","G1","G1"
"21029","G2M","M"
"21030","S","G1S"
"21031","G2M","M"
"21032","G1","G1"
"21033","G1","G1"
"21034","G1","G1"
"21035","G2M","M"
"21036","G1","G1"
"21037","G2M","G2M"
"21038","S","G1S"
"21039","G1","G1"
"21040","G2M","M"
"21041","G1","G1"
"21042","G1","G1"
"21043","S","G1S"
"21044","G1","G1"
"21045","G1","G1"
"21046","G2M","M"
"21047","G1","G1"
"21048","G1","G1"
"21049","S","G1"
"21050","S","G1"
"21051","G1","G1"
"21052","G2M","G2M"
"21053","G2M","M"
"21054","G1","G1"
"21055","S","G1S"
"21056","G1","G1"
"21057","S","G1"
"21058","G2M","M"
"21059","G1","G1"
"21060","S","G1"
"21061","S","G1S"
"21062","S","G1"
"21063","G1","G1"
"21064","G1","G1"
"21065","G1","G1"
"21066","G1","G1"
"21067","G2M","M"
"21068","G2M","G1S"
"21069","G1","G1"
"21070","G2M","M"
"21071","G2M","G2M"
"21072","G1","G1"
"21073","G1","G1"
"21074","G2M","M"
"21075","G2M","M"
"21076","G1","G1"
"21077","G1","G1"
"21078","G1","G1"
"21079","G2M","M"
"21080","G2M","G2"
"21081","G1","G1"
"21082","G2M","G1S"
"21083","G1","G1"
"21084","G1","G1"
"21085","G1","G1"
"21086","G2M","M"
"21087","G1","G1"
"21088","S","G1"
"21089","G2M","M"
"21090","G1","G1"
"21091","G2M","M"
"21092","G2M","G1S"
"21093","G2M","G2"
"21094","G1","G1"
"21095","G1","G1"
"21096","S","G1S"
"21097","G1","G1"
"21098","G2M","M"
"21099","G1","G1"
"21100","G1","G1"
"21101","S","G1"
"21102","G1","G1"
"21103","S","G1"
"21104","G1","G1"
"21105","G1","G1"
"21106","G1","G1"
"21107","G1","G1"
"21108","G1","G1"
"21109","G1","G1"
"21110","G1","G1"
"21111","G1","G1"
"21112","G1","G1"
"21113","S","G1S"
"21114","G1","G1"
"21115","G1","G1"
"21116","G1","G1"
"21117","G1","G1"
"21118","G2M","M"
"21119","G1","G1"
"21120","S","G1"
"21121","G1","G1"
"21122","G1","G1"
"21123","S","G1S"
"21124","G2M","G2M"
"21125","G1","G1"
"21126","S","S"
"21127","S","G1S"
"21128","G1","G1"
"21129","G1","G1"
"21130","G1","G1"
"21131","S","G1"
"21132","G2M","G2M"
"21133","G2M","M"
"21134","G1","G1"
"21135","S","G1"
"21136","G2M","M"
"21137","S","G1S"
"21138","G1","G1"
"21139","S","G1S"
"21140","G2M","M"
"21141","G2M","M"
"21142","G1","G1"
"21143","S","G1S"
"21144","G1","G1S"
"21145","G1","G1"
"21146","G2M","M"
"21147","G1","G1"
"21148","G2M","M"
"21149","G1","G1"
"21150","G1","G1"
"21151","S","S"
"21152","G1","G1"
"21153","G2M","M"
"21154","S","G1"
"21155","G1","G1S"
"21156","G1","G1"
"21157","G1","G1"
"21158","S","G1"
"21159","G2M","M"
"21160","G2M","G2M"
"21161","G2M","G1"
"21162","G1","G1"
"21163","G2M","G1S"
"21164","G2M","M"
"21165","G1","G1"
"21166","S","G1"
"21167","G1","G1"
"21168","G1","G1"
"21169","S","G1"
"21170","G1","G1"
"21171","S","G1S"
"21172","G1","G1"
"21173","G2M","G2M"
"21174","G1","G1"
"21175","S","G1"
"21176","G2M","M"
"21177","G2M","M"
"21178","S","G1S"
"21179","G2M","M"
"21180","S","G1"
"21181","G2M","M"
"21182","G1","G1"
"21183","S","G1"
"21184","G2M","G2M"
"21185","G1","G1"
"21186","G2M","M"
"21187","G1","G1"
"21188","G2M","G2M"
"21189","G1","G1"
"21190","G1","G1"
"21191","G1","G1"
"21192","G1","G1"
"21193","S","G1"
"21194","G1","G1"
"21195","G1","G1"
"21196","G1","G1"
"21197","G1","G1"
"21198","S","G1"
"21199","G1","G1"
"21200","S","G1S"
"21201","S","G1S"
"21202","S","G1"
"21203","G1","G1"
"21204","G1","G1"
"21205","G1","G1"
"21206","G1","G1"
"21207","S","G1S"
"21208","S","G1S"
"21209","G2M","M"
"21210","S","G1"
"21211","G1","G1"
"21212","G2M","M"
"21213","S","G1S"
"21214","G1","G1"
"21215","G2M","M"
"21216","S","G1S"
"21217","G1","G1"
"21218","G1","G1"
"21219","S","G1S"
"21220","S","G1S"
"21221","S","G1S"
"21222","G1","G1"
"21223","S","G1S"
"21224","S","G1"
"21225","S","G1S"
"21226","S","G1S"
"21227","S","G1"
"21228","G2M","G2M"
"21229","G1","G1"
"21230","G2M","G2M"
"21231","G1","G1"
"21232","S","G1"
"21233","S","G1"
"21234","S","G1S"
"21235","G1","G1"
"21236","G2M","M"
"21237","S","G1S"
"21238","S","G2M"
"21239","G2M","G2"
"21240","G2M","M"
"21241","G1","G1S"
"21242","S","G1"
"21243","G2M","M"
"21244","G2M","G2"
"21245","S","G1S"
"21246","G1","G1"
"21247","S","G1S"
"21248","S","G1"
"21249","G1","G1"
"21250","G1","G1"
"21251","G1","G1"
"21252","G1","G1"
"21253","G1","G1"
"21254","G1","G1"
"21255","S","G1S"
"21256","G1","G1"
"21257","G1","G1"
"21258","S","G1"
"21259","G2M","M"
"21260","G1","G1"
"21261","G1","G1"
"21262","G2M","G2M"
"21263","S","G1S"
"21264","G2M","M"
"21265","G1","G1"
"21266","G1","G1"
"21267","G1","G1"
"21268","G1","G1"
"21269","G1","G1S"
"21270","G1","G1"
"21271","G1","G1"
"21272","G1","G1"
"21273","G2M","G2M"
"21274","G1","G1"
"21275","G1","G1"
"21276","S","G1S"
"21277","G2M","G2M"
"21278","S","G1"
"21279","S","G1"
"21280","G1","G1"
"21281","S","G1S"
"21282","G2M","G2M"
"21283","S","G1S"
"21284","S","G1S"
"21285","G2M","G2M"
"21286","S","G1S"
"21287","S","G1"
"21288","S","M"
"21289","G1","G1"
"21290","G1","G1"
"21291","G2M","M"
"21292","G1","G1"
"21293","G1","G1"
"21294","G1","G1"
"21295","G2M","M"
"21296","G1","G1"
"21297","G2M","G2"
"21298","G1","G1"
"21299","S","G1S"
"21300","S","G1"
"21301","G2M","M"
"21302","G2M","G1"
"21303","G2M","M"
"21304","G1","G1"
"21305","G2M","M"
"21306","S","G1"
"21307","G1","G1"
"21308","G1","G1"
"21309","S","G1S"
"21310","S","G1S"
"21311","G1","G1"
"21312","G1","G1"
"21313","G1","G1"
"21314","S","G1"
"21315","G2M","G2"
"21316","G1","G1"
"21317","G1","G1"
"21318","S","G1S"
"21319","G2M","M"
"21320","G2M","M"
"21321","G1","G1"
"21322","G1","G1"
"21323","G1","G1"
"21324","G1","G1"
"21325","G1","G1"
"21326","G1","G1"
"21327","S","G1"
"21328","G1","G1"
"21329","S","G1S"
"21330","G1","G1"
"21331","G1","G1"
"21332","G1","G1"
"21333","G1","G1"
"21334","G1","G1"
"21335","G1","G1"
"21336","G1","G1"
"21337","G1","G1"
"21338","S","G1S"
"21339","G1","G1"
"21340","G1","G1"
"21341","G2M","M"
"21342","G1","G1"
"21343","S","G1"
"21344","G1","G1"
"21345","S","G1S"
"21346","S","G1"
"21347","G2M","M"
"21348","G1","G1"
"21349","G1","G1"
"21350","G1","G1"
"21351","S","G1"
"21352","S","G1"
"21353","G1","G1"
"21354","S","G1S"
"21355","S","G1"
"21356","G2M","M"
"21357","G1","G1"
"21358","G1","G1"
"21359","G1","G1"
"21360","S","G1S"
"21361","G1","G1"
"21362","G1","G1"
"21363","S","G1S"
"21364","S","G1"
"21365","S","G1"
"21366","G1","G1"
"21367","G2M","M"
"21368","S","G1S"
"21369","G2M","G1"
"21370","G1","G1"
"21371","G1","G1"
"21372","G1","G1"
"21373","G2M","M"
"21374","G1","G1"
"21375","S","G1S"
"21376","G1","G1"
"21377","G1","G1"
"21378","G1","G1"
"21379","G1","G1"
"21380","G2M","M"
"21381","G1","G1"
"21382","S","G1"
"21383","G2M","G2"
"21384","G1","G1"
"21385","G1","G1"
"21386","G1","G1"
"21387","S","S"
"21388","G2M","M"
"21389","S","G1"
"21390","G2M","S"
"21391","S","G1S"
"21392","S","G1"
"21393","S","G1"
"21394","G1","G1"
"21395","G1","G1"
"21396","G1","G1"
"21397","G2M","M"
"21398","G2M","G2M"
"21399","S","G1"
"21400","G2M","M"
"21401","G1","G1"
"21402","G1","G1S"
"21403","G1","G1"
"21404","G1","G1"
"21405","G1","G1"
"21406","S","G1"
"21407","S","G1S"
"21408","G2M","M"
"21409","G1","G1"
"21410","S","G1"
"21411","G2M","M"
"21412","G1","G1"
"21413","G2M","M"
"21414","S","G1S"
"21415","G1","G1"
"21416","G1","G1"
"21417","G1","G1"
"21418","G2M","M"
"21419","S","G1"
"21420","S","G1S"
"21421","G2M","M"
"21422","S","G1"
"21423","G1","G1"
"21424","S","G1"
"21425","G2M","G1S"
"21426","G2M","M"
"21427","S","G1S"
"21428","G1","G1"
"21429","G1","G1"
"21430","G1","G1"
"21431","G1","G1"
"21432","G1","G1"
"21433","G2M","M"
"21434","G1","G1"
"21435","G1","G1"
"21436","G1","G1"
"21437","G1","G1"
"21438","G2M","M"
"21439","S","S"
"21440","G1","G1"
"21441","G1","G1"
"21442","G2M","M"
"21443","S","G1S"
"21444","G1","G1"
"21445","G2M","M"
"21446","S","G1"
"21447","S","G1"
"21448","G1","G1"
"21449","S","G1"
"21450","G2M","G1"
"21451","G2M","M"
"21452","G1","G1"
"21453","S","G1S"
"21454","G2M","M"
"21455","G1","G1"
"21456","S","G1"
"21457","G1","G1"
"21458","G1","G1"
"21459","S","G1S"
"21460","G1","G1"
"21461","G1","G1"
"21462","S","G1"
"21463","G2M","G2"
"21464","S","G1S"
"21465","G1","G1"
"21466","S","G1S"
"21467","G1","G1"
"21468","S","G1"
"21469","G1","G1"
"21470","G1","G1"
"21471","G1","G1"
"21472","G1","G1"
"21473","G1","G1"
"21474","G2M","G2M"
"21475","G2M","G2M"
"21476","G1","G1"
"21477","G1","G1"
"21478","G2M","M"
"21479","G1","G1"
"21480","G1","G1"
"21481","S","G1S"
"21482","G1","G1"
"21483","S","G1S"
"21484","S","G1S"
"21485","G1","G1"
"21486","G1","G1"
"21487","G2M","M"
"21488","G1","G1"
"21489","G1","G1"
"21490","G1","G1"
"21491","S","G1S"
"21492","S","G1"
"21493","G1","G1"
"21494","G2M","M"
"21495","G1","G1"
"21496","G2M","M"
"21497","G2M","M"
"21498","G1","G1"
"21499","S","G1S"
"21500","G1","G1"
"21501","G2M","M"
"21502","G2M","M"
"21503","G2M","G1S"
"21504","S","G1S"
"21505","G1","G1"
"21506","G2M","G2M"
"21507","G2M","S"
"21508","G1","G1"
"21509","G2M","M"
"21510","S","G1"
"21511","G1","G1"
"21512","G2M","M"
"21513","G1","G1"
"21514","G1","G1"
"21515","S","G1S"
"21516","G1","G1"
"21517","S","G1"
"21518","S","G1"
"21519","G1","G1"
"21520","S","G1S"
"21521","G2M","M"
"21522","G2M","M"
"21523","G1","G1"
"21524","G1","G1"
"21525","G2M","G2M"
"21526","G2M","M"
"21527","G1","G1"
"21528","G1","G1"
"21529","G2M","G2M"
"21530","G1","G1"
"21531","G1","G1"
"21532","G1","G1"
"21533","S","G1"
"21534","S","G1S"
"21535","S","G1"
"21536","G2M","M"
"21537","G1","G1"
"21538","G1","G1"
"21539","G1","G1"
"21540","G1","M"
"21541","G1","G1"
"21542","G2M","M"
"21543","G2M","G1"
"21544","G1","G1"
"21545","G2M","G2M"
"21546","G1","G1"
"21547","S","G1"
"21548","S","S"
"21549","G2M","M"
"21550","G1","G1"
"21551","G1","G1"
"21552","G2M","M"
"21553","G1","G1"
"21554","G2M","S"
"21555","G1","G1"
"21556","S","G1"
"21557","G1","G1"
"21558","G1","G1"
"21559","G1","G1"
"21560","G2M","G1S"
"21561","G1","G1"
"21562","G1","G1"
"21563","G1","G1"
"21564","G2M","G1S"
"21565","G2M","M"
"21566","G2M","M"
"21567","G1","G1"
"21568","G1","G1"
"21569","S","G1S"
"21570","G1","G1"
"21571","G1","G1"
"21572","G1","G1"
"21573","G2M","M"
"21574","S","G1S"
"21575","S","G1S"
"21576","G1","G1"
"21577","G1","G1"
"21578","G1","G1"
"21579","G1","G1"
"21580","G1","G1"
"21581","G2M","M"
"21582","G2M","G2"
"21583","G1","G1"
"21584","G1","G1"
"21585","G1","G1"
"21586","G2M","M"
"21587","S","G1S"
"21588","S","G1S"
"21589","G2M","G2"
"21590","G1","G1"
"21591","G1","G1"
"21592","G1","G1"
"21593","G1","G1"
"21594","S","G1S"
"21595","G1","G1"
"21596","S","G1"
"21597","G1","G1"
"21598","S","G1"
"21599","S","G1S"
"21600","G2M","M"
"21601","G1","G1"
"21602","G2M","G2M"
"21603","G2M","G2"
"21604","G1","G1"
"21605","G1","G2M"
"21606","G1","G1"
"21607","G2M","M"
"21608","G1","G1"
"21609","G2M","M"
"21610","G1","G1"
"21611","S","S"
"21612","S","G1S"
"21613","G1","G1"
"21614","G1","G1"
"21615","S","G1"
"21616","G1","G1"
"21617","G1","G1"
"21618","G1","G1"
"21619","G1","G1"
"21620","G1","G1"
"21621","S","G1S"
"21622","S","G1"
"21623","G1","G1"
"21624","G1","G1"
"21625","G1","G1"
"21626","S","G1"
"21627","G2M","G2M"
"21628","G2M","M"
"21629","G1","G1S"
"21630","G1","G1"
"21631","S","G1S"
"21632","G2M","G2M"
"21633","G1","G1"
"21634","G1","G1"
"21635","G1","G1"
"21636","G1","G1"
"21637","G2M","M"
"21638","S","G1"
"21639","G1","G1"
"21640","G1","G1"
"21641","G1","G1"
"21642","G1","G1S"
"21643","G2M","M"
"21644","G1","G1"
"21645","G1","G1"
"21646","G1","G1"
"21647","G2M","M"
"21648","S","G1S"
"21649","G1","G1"
"21650","G1","G1"
"21651","S","G1S"
"21652","G2M","G1"
"21653","G1","G1"
"21654","G1","G1"
"21655","S","G1"
"21656","G1","G1"
"21657","S","M"
"21658","S","G1"
"21659","S","G1S"
"21660","G1","G1"
"21661","G1","G1"
"21662","S","G1"
"21663","S","G1"
"21664","S","G1"
"21665","S","G1S"
"21666","S","G1S"
"21667","G1","G1"
"21668","G1","G1"
"21669","S","G1S"
"21670","G1","G1"
"21671","G1","G1"
"21672","S","G1S"
"21673","G1","G1"
"21674","S","G1S"
"21675","G1","M"
"21676","S","G1S"
"21677","G1","G1"
"21678","S","G1S"
"21679","G2M","M"
"21680","G1","G1"
"21681","S","G1"
"21682","S","G1"
"21683","G1","G1"
"21684","G1","G1"
"21685","G2M","M"
"21686","S","S"
"21687","G1","G1"
"21688","G1","G1"
"21689","S","G1"
"21690","S","G1S"
"21691","S","G1S"
"21692","G1","G1"
"21693","G1","G1"
"21694","G1","G1"
"21695","G2M","G1"
"21696","G1","G1"
"21697","S","G1S"
"21698","S","G1"
"21699","G1","G1"
"21700","G1","G1S"
"21701","G2M","M"
"21702","S","G1"
"21703","G1","G1"
"21704","G2M","G1S"
"21705","G2M","G2M"
"21706","G1","M"
"21707","G1","G1"
"21708","S","G1S"
"21709","G1","G1"
"21710","G1","G1"
"21711","G1","G1"
"21712","S","G1S"
"21713","G2M","M"
"21714","G1","G1"
"21715","S","G1"
"21716","G1","G1"
"21717","G2M","G2M"
"21718","G2M","G1S"
"21719","G1","G1"
"21720","G1","G1"
"21721","G1","G1"
"21722","G2M","G2"
"21723","S","G1"
"21724","G1","G1"
"21725","G2M","M"
"21726","S","G1S"
"21727","G1","G1"
"21728","S","G1"
"21729","S","G1"
"21730","G1","G1S"
"21731","G2M","M"
"21732","G1","G1"
"21733","G1","G1"
"21734","G1","G1"
"21735","G2M","G1S"
"21736","S","G1"
"21737","G2M","S"
"21738","G1","G1"
"21739","G1","G1"
"21740","G1","G1"
"21741","G1","G1"
"21742","G1","G1"
"21743","G1","G1"
"21744","G1","G1"
"21745","G1","G1"
"21746","G1","G1"
"21747","S","G1"
"21748","S","G1"
"21749","G1","G1"
"21750","G2M","M"
"21751","G2M","M"
"21752","S","G1"
"21753","G2M","M"
"21754","G1","G1"
"21755","S","G1"
"21756","G1","G1"
"21757","G2M","G1S"
"21758","G1","G1"
"21759","S","G1"
"21760","G1","G1"
"21761","S","G1"
"21762","G1","G1"
"21763","G1","G1"
"21764","G1","G1"
"21765","G2M","M"
"21766","G1","G1"
"21767","G1","G1"
"21768","S","G1S"
"21769","G2M","M"
"21770","S","G1S"
"21771","G1","G1"
"21772","S","G1"
"21773","G2M","M"
"21774","S","G1"
"21775","G1","G1"
"21776","G1","G1"
"21777","S","G1"
"21778","G1","G1"
"21779","G1","G1"
"21780","G1","G1"
"21781","S","G1S"
"21782","G1","G1"
"21783","G1","G1"
"21784","G2M","G2M"
"21785","G1","G1"
"21786","G1","G1"
"21787","S","G1S"
"21788","G1","G1"
"21789","G1","G1"
"21790","G1","G1"
"21791","G2M","G2M"
"21792","G2M","M"
"21793","S","G2"
"21794","G2M","G2"
"21795","G1","G1"
"21796","G1","G1"
"21797","S","G1"
"21798","G2M","M"
"21799","S","G1"
"21800","G1","G1"
"21801","G2M","M"
"21802","S","G1"
"21803","G1","G1"
"21804","S","G1"
"21805","S","G1S"
"21806","G2M","M"
"21807","S","G1"
"21808","S","G1"
"21809","G1","G1"
"21810","G1","G1"
"21811","G1","G1"
"21812","S","G1"
"21813","G1","G1"
"21814","S","G1S"
"21815","G2M","G1"
"21816","G1","G1"
"21817","G1","G1"
"21818","G1","G1"
"21819","G1","G1"
"21820","G1","G1S"
"21821","G1","G1S"
"21822","G1","G1"
"21823","S","G1S"
"21824","G1","M"
"21825","G1","G1"
"21826","G1","G1"
"21827","G2M","M"
"21828","G2M","M"
"21829","G1","G1"
"21830","G2M","G2"
"21831","G2M","S"
"21832","G2M","M"
"21833","S","G1"
"21834","G2M","M"
"21835","G1","G1"
"21836","G1","G1"
"21837","G2M","G1S"
"21838","G1","G1"
"21839","G1","G1"
"21840","G1","G1S"
"21841","G1","G1"
"21842","G1","G1"
"21843","G1","G1"
"21844","S","G1S"
"21845","G2M","M"
"21846","G1","G1"
"21847","G1","G1"
"21848","G2M","M"
"21849","G2M","G2"
"21850","G2M","M"
"21851","G2M","G1"
"21852","G1","G1"
"21853","G1","G1"
"21854","G2M","M"
"21855","G2M","M"
"21856","G1","G1"
"21857","G1","G1"
"21858","S","G1S"
"21859","G1","G1"
"21860","G1","G1"
"21861","G1","G1"
"21862","G1","G1"
"21863","G1","G1"
"21864","G2M","M"
"21865","S","G1"
"21866","G2M","M"
"21867","S","G1S"
"21868","G2M","M"
"21869","G1","G1"
"21870","G1","G1"
"21871","G2M","G2"
"21872","G1","G1"
"21873","G1","G1"
"21874","G1","G1"
"21875","S","G1S"
"21876","G1","G1"
"21877","G1","G1"
"21878","G2M","G2M"
"21879","G1","G1"
"21880","S","G1"
"21881","G1","G1"
"21882","G1","G1"
"21883","G2M","M"
"21884","G1","G1"
"21885","G2M","M"
"21886","G1","G1"
"21887","S","G1S"
"21888","G2M","G1"
"21889","S","G1S"
"21890","S","G1"
"21891","G1","G1"
"21892","G2M","G1"
"21893","G2M","M"
"21894","G2M","M"
"21895","S","G1"
"21896","G1","G1"
"21897","G1","G1"
"21898","G2M","G1S"
"21899","G1","G1"
"21900","S","G1S"
"21901","G2M","M"
"21902","S","G1"
"21903","S","G1S"
"21904","S","G1"
"21905","G1","G1"
"21906","S","G1S"
"21907","G2M","M"
"21908","S","G1S"
"21909","G1","G1"
"21910","S","G1"
"21911","S","G1"
"21912","G1","G1"
"21913","G1","G1"
"21914","S","G1"
"21915","G1","G1"
"21916","G1","G1"
"21917","G1","G1"
"21918","S","G1S"
"21919","G1","G1"
"21920","S","G1S"
"21921","G1","G1"
"21922","S","G1"
"21923","G1","G1"
"21924","S","G1S"
"21925","G1","G1"
"21926","G2M","M"
"21927","G2M","M"
"21928","S","G1"
"21929","G2M","M"
"21930","G1","G1"
"21931","G2M","M"
"21932","S","G1S"
"21933","S","G1S"
"21934","S","G1S"
"21935","G1","G1"
"21936","G1","G1"
"21937","G2M","M"
"21938","G1","G1"
"21939","G2M","M"
"21940","G1","G1"
"21941","S","G1S"
"21942","G1","G1"
"21943","G1","G1"
"21944","S","G1S"
"21945","S","G1S"
"21946","G1","G1"
"21947","S","G1"
"21948","G1","G1"
"21949","S","G1"
"21950","G2M","G2"
"21951","G1","G1S"
"21952","G1","G1"
"21953","G2M","S"
"21954","G1","G1"
"21955","G1","G1"
"21956","S","G1"
"21957","G2M","G1S"
"21958","G1","G1"
"21959","G1","G1"
"21960","G2M","M"
"21961","G1","G1"
"21962","S","G1"
"21963","G1","G1"
"21964","G2M","G2M"
"21965","G2M","G2M"
"21966","G1","G1"
"21967","G1","G1"
"21968","G1","G1"
"21969","S","G1"
"21970","G1","G1"
"21971","S","S"
"21972","S","G1S"
"21973","G1","G1"
"21974","G1","G1"
"21975","S","G1"
"21976","G1","G1"
"21977","S","G1S"
"21978","G2M","M"
"21979","G1","G1"
"21980","G1","G1"
"21981","G2M","G2M"
"21982","G1","G1"
"21983","G1","G1S"
"21984","G1","G1"
"21985","G1","G1"
"21986","S","G1"
"21987","G1","G1"
"21988","S","G1S"
"21989","S","G1"
"21990","S","G1S"
"21991","G2M","G1S"
"21992","S","G1"
"21993","G1","G1"
"21994","G2M","M"
"21995","G1","G1"
"21996","G1","G1"
"21997","G1","G1S"
"21998","S","G1S"
"21999","G1","G1"
"22000","G1","G1S"
"22001","G2M","G2"
"22002","G2M","M"
"22003","G1","G1"
"22004","G1","G1"
"22005","G1","G1"
"22006","G2M","G1"
"22007","G2M","G2M"
"22008","G1","G1"
"22009","G2M","M"
"22010","G1","M"
"22011","G1","G1S"
"22012","G1","G1"
"22013","S","G1S"
"22014","G1","G1"
"22015","G1","G1"
"22016","S","G1S"
"22017","G1","G1"
"22018","G1","G1"
"22019","G1","G1"
"22020","S","G1S"
"22021","S","G1"
"22022","G1","G1"
"22023","S","G1S"
"22024","G1","G1"
"22025","G1","G1"
"22026","S","G1"
"22027","G2M","S"
"22028","S","G1"
"22029","G1","G1"
"22030","S","G1S"
"22031","G1","G1"
"22032","G2M","M"
"22033","G1","G1"
"22034","G1","G1"
"22035","G1","G1"
"22036","G2M","G1"
"22037","G1","G1"
"22038","G2M","G2M"
"22039","G1","G1"
"22040","S","G1S"
"22041","G1","G1"
"22042","G1","G1"
"22043","G2M","G2"
"22044","G1","G1S"
"22045","G1","G1"
"22046","G1","G1"
"22047","G2M","M"
"22048","S","G1"
"22049","G1","G1"
"22050","G2M","M"
"22051","G1","M"
"22052","G1","G1"
"22053","G1","G1"
"22054","G2M","M"
"22055","G2M","M"
"22056","G1","G1"
"22057","G2M","M"
"22058","G1","G1"
"22059","S","G1"
"22060","G1","G1"
"22061","S","G1"
"22062","S","G1S"
"22063","S","G1S"
"22064","S","G1"
"22065","G2M","M"
"22066","S","G1S"
"22067","G1","G1"
"22068","S","G1"
"22069","G1","G1"
"22070","S","G1S"
"22071","G1","G1"
"22072","G1","G1"
"22073","G1","G1"
"22074","S","G1"
"22075","G1","G1"
"22076","G1","G1"
"22077","S","G1S"
"22078","G1","G1"
"22079","G2M","G1"
"22080","G1","G1"
"22081","G1","G1"
"22082","S","G1"
"22083","S","G1"
"22084","G1","G1"
"22085","G1","G1"
"22086","G1","G1"
"22087","S","G1S"
"22088","G1","G1"
"22089","G1","G1"
"22090","G2M","M"
"22091","S","G1"
"22092","G2M","M"
"22093","G2M","M"
"22094","G2M","M"
"22095","G1","G1"
"22096","G1","G1S"
"22097","S","G1"
"22098","G1","G1"
"22099","G2M","M"
"22100","G1","G1S"
"22101","S","G1"
"22102","G1","G1"
"22103","G1","G1"
"22104","G1","G1"
"22105","S","G1S"
"22106","G1","G1"
"22107","S","G1"
"22108","S","G1S"
"22109","G1","G1"
"22110","S","G1"
"22111","S","G1S"
"22112","G1","G1"
"22113","S","G1"
"22114","G1","G1"
"22115","S","G1S"
"22116","S","G1S"
"22117","G1","G1"
"22118","S","G1S"
"22119","G1","G1"
"22120","G1","G1"
"22121","G1","G2M"
"22122","S","G1"
"22123","G2M","M"
"22124","G1","G1"
"22125","G1","M"
"22126","G1","G1"
"22127","G2M","M"
"22128","G1","G1"
"22129","G2M","M"
"22130","G1","G1"
"22131","G2M","G2"
"22132","S","G1S"
"22133","G2M","G1S"
"22134","G2M","M"
"22135","G1","G1"
"22136","S","G1S"
"22137","G1","G1"
"22138","S","G1S"
"22139","S","G1S"
"22140","S","G1"
"22141","G1","G1"
"22142","S","S"
"22143","S","G1"
"22144","G2M","G2"
"22145","G2M","M"
"22146","G2M","M"
"22147","G1","G1"
"22148","G1","G1"
"22149","S","G1"
"22150","G2M","M"
"22151","G1","G1"
"22152","G1","G1"
"22153","S","G1S"
"22154","G1","G1"
"22155","G2M","M"
"22156","S","G1S"
"22157","G1","G1"
"22158","G2M","G2M"
"22159","G1","G1"
"22160","S","G1"
"22161","S","G1"
"22162","G2M","M"
"22163","G2M","G2M"
"22164","G2M","M"
"22165","G2M","M"
"22166","G2M","M"
"22167","G1","G1"
"22168","G1","G1"
"22169","G1","G1"
"22170","G1","G1"
"22171","S","G1S"
"22172","G2M","M"
"22173","S","G1"
"22174","G1","G1"
"22175","G1","G1"
"22176","G1","G1"
"22177","G1","G1"
"22178","G1","G1"
"22179","G2M","M"
"22180","G2M","G2"
"22181","S","G1"
"22182","G1","G1"
"22183","G1","G1"
"22184","S","G1S"
"22185","G2M","M"
"22186","S","G1"
"22187","G2M","M"
"22188","G2M","M"
"22189","G1","G1"
"22190","G2M","M"
"22191","G1","G1"
"22192","G1","G1"
"22193","G1","G1"
"22194","S","G1"
"22195","S","G1S"
"22196","G1","M"
"22197","G1","G1"
"22198","G1","G1"
"22199","G1","G1"
"22200","G1","G1"
"22201","G1","G1"
"22202","S","G1S"
"22203","G2M","G2"
"22204","G1","G1"
"22205","S","G1S"
"22206","G2M","G1"
"22207","S","G1"
"22208","G1","G1"
"22209","S","G1"
"22210","S","G1S"
"22211","G1","G1"
"22212","G1","G1"
"22213","G2M","G1"
"22214","S","G1S"
"22215","S","G1S"
"22216","G1","G1S"
"22217","S","G1S"
"22218","G1","M"
"22219","G1","G1"
"22220","G1","G1"
"22221","G1","G1"
"22222","S","G1"
"22223","G1","G1"
"22224","G1","G1"
"22225","G1","G1"
"22226","G1","G1"
"22227","G1","G1"
